,CountryCode,RegionName,RegionCode,Date,H6_Facial Coverings,ConfirmedCases
10484,USA,New Hampshire,NH,2020-08-11,2.0,6861.0
4526,USA,Iowa,IA,2020-08-11,3.0,49521.0
16111,USA,Vermont,VT,2020-08-11,3.0,1472.0
17435,USA,Wyoming,WY,2020-08-11,2.0,3073.0
8829,USA,Mississippi,MS,2020-08-11,3.0,68293.0
6181,USA,Kentucky,KY,2020-08-11,3.0,35793.0
4857,USA,Idaho,ID,2020-08-11,2.0,25598.0
15780,USA,Virgin Islands,VI,2020-08-11,0.0,576.0
16442,USA,Washington,WA,2020-08-11,3.0,64151.0
13463,USA,Rhode Island,RI,2020-08-11,3.0,20053.0
15449,USA,Virginia,VA,2020-08-11,1.0,101745.0
11477,USA,Nevada,NV,2020-08-11,3.0,57520.0
10815,USA,New Jersey,NJ,2020-08-11,3.0,185475.0
16773,USA,Wisconsin,WI,2020-08-11,3.0,61785.0
12470,USA,Oklahoma,OK,2020-08-11,3.0,44728.0
13794,USA,South Carolina,SC,2020-08-11,3.0,102130.0
10153,USA,Nebraska,NE,2020-08-11,2.0,29030.0
14125,USA,South Dakota,SD,2020-08-11,2.0,9713.0
3533,USA,Florida,FL,2020-08-11,3.0,542792.0
7836,USA,Michigan,MI,2020-08-11,3.0,98213.0
5519,USA,Indiana,IN,2020-08-11,3.0,75862.0
3864,USA,Georgia,GA,2020-08-11,0.0,222588.0
12801,USA,Oregon,OR,2020-08-11,3.0,21774.0
3203,USA,Delaware,DE,2020-08-12,3.0,15765.0
8168,USA,Minnesota,MN,2020-08-12,2.0,62303.0
12140,USA,Ohio,OH,2020-08-12,3.0,104248.0
14126,USA,South Dakota,SD,2020-08-12,2.0,9815.0
16443,USA,Washington,WA,2020-08-12,3.0,64702.0
16774,USA,Wisconsin,WI,2020-08-12,3.0,62263.0
17105,USA,West Virginia,WV,2020-08-12,2.0,8018.0
5851,USA,Kansas,KS,2020-08-12,3.0,32097.0
13795,USA,South Carolina,SC,2020-08-12,3.0,102974.0
13464,USA,Rhode Island,RI,2020-08-12,3.0,20129.0
4858,USA,Idaho,ID,2020-08-12,2.0,26134.0
2210,USA,Colorado,CO,2020-08-12,2.0,51756.0
7506,USA,Maine,ME,2020-08-12,2.0,4070.0
2541,USA,Connecticut,CT,2020-08-12,3.0,50706.0
555,USA,Alaska,AK,2020-08-12,3.0,4712.0
2872,USA,Washington DC,DC,2020-08-12,3.0,12959.0
14457,USA,Tennessee,TN,2020-08-12,3.0,126393.0
12802,USA,Oregon,OR,2020-08-12,3.0,22022.0
1217,USA,Arkansas,AR,2020-08-12,3.0,51096.0
3534,USA,Florida,FL,2020-08-12,3.0,550901.0
11809,USA,New York,NY,2020-08-12,3.0,422703.0
17436,USA,Wyoming,WY,2020-08-12,2.0,3086.0
15781,USA,Virgin Islands,VI,2020-08-12,0.0,639.0
9492,USA,North Carolina,NC,2020-08-12,4.0,143513.0
10816,USA,New Jersey,NJ,2020-08-12,3.0,185938.0
10485,USA,New Hampshire,NH,2020-08-12,2.0,6887.0
6844,USA,Massachusetts,MA,2020-08-12,3.0,115152.0
8499,USA,Missouri,MO,2020-08-12,3.0,62956.0
4527,USA,Iowa,IA,2020-08-12,3.0,49973.0
11478,USA,Nevada,NV,2020-08-12,3.0,58048.0
15450,USA,Virginia,VA,2020-08-12,1.0,102521.0
4196,USA,Hawaii,HI,2020-08-12,3.0,3958.0
7837,USA,Michigan,MI,2020-08-12,3.0,98689.0
3865,USA,Georgia,GA,2020-08-12,0.0,226153.0
7175,USA,Maryland,MD,2020-08-12,3.0,97384.0
11147,USA,New Mexico,NM,2020-08-12,3.0,22816.0
15119,USA,Utah,UT,2020-08-12,3.0,45090.0
13133,USA,Pennsylvania,PA,2020-08-12,4.0,125918.0
5189,USA,Illinois,IL,2020-08-12,2.0,199893.0
886,USA,Alabama,AL,2020-08-12,3.0,104219.0
14788,USA,Texas,TX,2020-08-12,3.0,526280.0
16112,USA,Vermont,VT,2020-08-12,3.0,1478.0
1879,USA,California,CA,2020-08-12,3.0,591376.0
10154,USA,Nebraska,NE,2020-08-12,2.0,29244.0
6513,USA,Louisiana,LA,2020-08-12,3.0,134304.0
9161,USA,Montana,MT,2020-08-12,3.0,5268.0
6182,USA,Kentucky,KY,2020-08-12,3.0,36945.0
1548,USA,Arizona,AZ,2020-08-12,3.0,189443.0
12471,USA,Oklahoma,OK,2020-08-12,3.0,45398.0
8830,USA,Mississippi,MS,2020-08-12,3.0,69374.0
5520,USA,Indiana,IN,2020-08-12,3.0,76522.0
9823,USA,North Dakota,ND,2020-08-12,1.0,7970.0
8169,USA,Minnesota,MN,2020-08-13,2.0,62993.0
13465,USA,Rhode Island,RI,2020-08-13,3.0,20240.0
15782,USA,Virgin Islands,VI,2020-08-13,0.0,682.0
14789,USA,Texas,TX,2020-08-13,3.0,533184.0
9824,USA,North Dakota,ND,2020-08-13,1.0,8171.0
1549,USA,Arizona,AZ,2020-08-13,3.0,190794.0
1218,USA,Arkansas,AR,2020-08-13,3.0,51766.0
3535,USA,Florida,FL,2020-08-13,3.0,557137.0
8500,USA,Missouri,MO,2020-08-13,3.0,64429.0
7176,USA,Maryland,MD,2020-08-13,3.0,98160.0
11148,USA,New Mexico,NM,2020-08-13,3.0,22987.0
887,USA,Alabama,AL,2020-08-13,3.0,104976.0
3204,USA,Delaware,DE,2020-08-13,3.0,15967.0
12141,USA,Ohio,OH,2020-08-13,3.0,105426.0
6514,USA,Louisiana,LA,2020-08-13,3.0,135439.0
1880,USA,California,CA,2020-08-13,3.0,597984.0
12472,USA,Oklahoma,OK,2020-08-13,3.0,46103.0
11479,USA,Nevada,NV,2020-08-13,3.0,58650.0
7838,USA,Michigan,MI,2020-08-13,3.0,99856.0
4197,USA,Hawaii,HI,2020-08-13,3.0,4312.0
7507,USA,Maine,ME,2020-08-13,2.0,4089.0
14458,USA,Tennessee,TN,2020-08-13,3.0,128511.0
556,USA,Alaska,AK,2020-08-13,3.0,4813.0
15120,USA,Utah,UT,2020-08-13,3.0,45424.0
17437,USA,Wyoming,WY,2020-08-13,2.0,3119.0
16775,USA,Wisconsin,WI,2020-08-13,3.0,63206.0
10817,USA,New Jersey,NJ,2020-08-13,3.0,186594.0
15451,USA,Virginia,VA,2020-08-13,1.0,103622.0
5852,USA,Kansas,KS,2020-08-13,3.0,32484.0
12803,USA,Oregon,OR,2020-08-13,3.0,22300.0
3866,USA,Georgia,GA,2020-08-13,0.0,228668.0
17106,USA,West Virginia,WV,2020-08-13,2.0,8163.0
10486,USA,New Hampshire,NH,2020-08-13,2.0,6921.0
4859,USA,Idaho,ID,2020-08-13,2.0,26629.0
6183,USA,Kentucky,KY,2020-08-13,3.0,37686.0
14127,USA,South Dakota,SD,2020-08-13,2.0,9897.0
9162,USA,Montana,MT,2020-08-13,3.0,5407.0
9493,USA,North Carolina,NC,2020-08-13,4.0,145082.0
6845,USA,Massachusetts,MA,2020-08-13,3.0,115521.0
2542,USA,Connecticut,CT,2020-08-13,3.0,50782.0
10155,USA,Nebraska,NE,2020-08-13,2.0,29660.0
2211,USA,Colorado,CO,2020-08-13,2.0,52219.0
4528,USA,Iowa,IA,2020-08-13,3.0,50373.0
16444,USA,Washington,WA,2020-08-13,3.0,65339.0
5190,USA,Illinois,IL,2020-08-13,2.0,201727.0
5521,USA,Indiana,IN,2020-08-13,3.0,77565.0
13134,USA,Pennsylvania,PA,2020-08-13,4.0,126905.0
16113,USA,Vermont,VT,2020-08-13,3.0,1484.0
11810,USA,New York,NY,2020-08-13,3.0,423440.0
13796,USA,South Carolina,SC,2020-08-13,3.0,103909.0
2873,USA,Washington DC,DC,2020-08-13,3.0,13024.0
8831,USA,Mississippi,MS,2020-08-13,3.0,69986.0
2212,USA,Colorado,CO,2020-08-14,2.0,52538.0
15452,USA,Virginia,VA,2020-08-14,1.0,104838.0
7508,USA,Maine,ME,2020-08-14,2.0,4116.0
6184,USA,Kentucky,KY,2020-08-14,3.0,38298.0
16445,USA,Washington,WA,2020-08-14,3.0,66139.0
2874,USA,Washington DC,DC,2020-08-14,3.0,13118.0
4198,USA,Hawaii,HI,2020-08-14,3.0,4543.0
1881,USA,California,CA,2020-08-14,3.0,613101.0
7839,USA,Michigan,MI,2020-08-14,3.0,100724.0
13466,USA,Rhode Island,RI,2020-08-14,3.0,20335.0
7177,USA,Maryland,MD,2020-08-14,3.0,98875.0
13797,USA,South Carolina,SC,2020-08-14,3.0,104841.0
13135,USA,Pennsylvania,PA,2020-08-14,4.0,127732.0
11149,USA,New Mexico,NM,2020-08-14,3.0,23160.0
5191,USA,Illinois,IL,2020-08-14,2.0,204023.0
888,USA,Alabama,AL,2020-08-14,3.0,106096.0
3205,USA,Delaware,DE,2020-08-14,3.0,16340.0
12142,USA,Ohio,OH,2020-08-14,3.0,106557.0
10156,USA,Nebraska,NE,2020-08-14,2.0,29988.0
6515,USA,Louisiana,LA,2020-08-14,3.0,136737.0
9163,USA,Montana,MT,2020-08-14,3.0,5541.0
3536,USA,Florida,FL,2020-08-14,3.0,563285.0
12473,USA,Oklahoma,OK,2020-08-14,3.0,46897.0
14128,USA,South Dakota,SD,2020-08-14,2.0,10024.0
4860,USA,Idaho,ID,2020-08-14,2.0,27171.0
5853,USA,Kansas,KS,2020-08-14,3.0,33030.0
11811,USA,New York,NY,2020-08-14,3.0,424167.0
15783,USA,Virgin Islands,VI,2020-08-14,0.0,704.0
2543,USA,Connecticut,CT,2020-08-14,3.0,50897.0
1219,USA,Arkansas,AR,2020-08-14,3.0,52392.0
9825,USA,North Dakota,ND,2020-08-14,1.0,8322.0
557,USA,Alaska,AK,2020-08-14,3.0,4918.0
12804,USA,Oregon,OR,2020-08-14,3.0,22613.0
10487,USA,New Hampshire,NH,2020-08-14,2.0,6964.0
4529,USA,Iowa,IA,2020-08-14,3.0,51247.0
11480,USA,Nevada,NV,2020-08-14,3.0,59749.0
5522,USA,Indiana,IN,2020-08-14,3.0,78632.0
17107,USA,West Virginia,WV,2020-08-14,2.0,8277.0
8832,USA,Mississippi,MS,2020-08-14,3.0,70930.0
9494,USA,North Carolina,NC,2020-08-14,4.0,146679.0
1550,USA,Arizona,AZ,2020-08-14,3.0,191721.0
14459,USA,Tennessee,TN,2020-08-14,3.0,130458.0
3867,USA,Georgia,GA,2020-08-14,0.0,231895.0
15121,USA,Utah,UT,2020-08-14,3.0,45976.0
17438,USA,Wyoming,WY,2020-08-14,2.0,3183.0
8501,USA,Missouri,MO,2020-08-14,3.0,65793.0
6846,USA,Massachusetts,MA,2020-08-14,3.0,115882.0
8170,USA,Minnesota,MN,2020-08-14,2.0,63723.0
16776,USA,Wisconsin,WI,2020-08-14,3.0,64227.0
14790,USA,Texas,TX,2020-08-14,3.0,542031.0
16114,USA,Vermont,VT,2020-08-14,3.0,1501.0
10818,USA,New Jersey,NJ,2020-08-14,3.0,187164.0
3868,USA,Georgia,GA,2020-08-15,0.0,235168.0
1220,USA,Arkansas,AR,2020-08-15,3.0,51992.0
3206,USA,Delaware,DE,2020-08-15,3.0,16396.0
7178,USA,Maryland,MD,2020-08-15,3.0,99693.0
13798,USA,South Carolina,SC,2020-08-15,3.0,105882.0
16115,USA,Vermont,VT,2020-08-15,3.0,1509.0
1551,USA,Arizona,AZ,2020-08-15,3.0,192654.0
6847,USA,Massachusetts,MA,2020-08-15,3.0,116058.0
7840,USA,Michigan,MI,2020-08-15,3.0,101782.0
8833,USA,Mississippi,MS,2020-08-15,3.0,71755.0
9826,USA,North Dakota,ND,2020-08-15,1.0,8444.0
10488,USA,New Hampshire,NH,2020-08-15,2.0,6980.0
1882,USA,California,CA,2020-08-15,3.0,617994.0
10157,USA,Nebraska,NE,2020-08-15,2.0,30241.0
4861,USA,Idaho,ID,2020-08-15,2.0,27475.0
2213,USA,Colorado,CO,2020-08-15,2.0,52838.0
4530,USA,Iowa,IA,2020-08-15,3.0,52065.0
10819,USA,New Jersey,NJ,2020-08-15,3.0,187442.0
7509,USA,Maine,ME,2020-08-15,2.0,4144.0
14791,USA,Texas,TX,2020-08-15,3.0,548928.0
2875,USA,Washington DC,DC,2020-08-15,3.0,13159.0
558,USA,Alaska,AK,2020-08-15,3.0,5003.0
889,USA,Alabama,AL,2020-08-15,3.0,106926.0
12143,USA,Ohio,OH,2020-08-15,3.0,107674.0
12474,USA,Oklahoma,OK,2020-08-15,3.0,47798.0
15453,USA,Virginia,VA,2020-08-15,1.0,105750.0
14460,USA,Tennessee,TN,2020-08-15,3.0,131747.0
9495,USA,North Carolina,NC,2020-08-15,4.0,148020.0
11481,USA,Nevada,NV,2020-08-15,3.0,60608.0
4199,USA,Hawaii,HI,2020-08-15,3.0,4825.0
17108,USA,West Virginia,WV,2020-08-15,2.0,8462.0
2544,USA,Connecticut,CT,2020-08-15,3.0,50897.0
3537,USA,Florida,FL,2020-08-15,3.0,569637.0
5523,USA,Indiana,IN,2020-08-15,3.0,79676.0
5854,USA,Kansas,KS,2020-08-15,3.0,33885.0
17439,USA,Wyoming,WY,2020-08-15,2.0,3227.0
16777,USA,Wisconsin,WI,2020-08-15,3.0,65056.0
15122,USA,Utah,UT,2020-08-15,3.0,46321.0
12805,USA,Oregon,OR,2020-08-15,3.0,23018.0
8171,USA,Minnesota,MN,2020-08-15,2.0,64413.0
8502,USA,Missouri,MO,2020-08-15,3.0,67004.0
11812,USA,New York,NY,2020-08-15,3.0,424901.0
6516,USA,Louisiana,LA,2020-08-15,3.0,136737.0
15784,USA,Virgin Islands,VI,2020-08-15,0.0,734.0
13136,USA,Pennsylvania,PA,2020-08-15,4.0,128531.0
13467,USA,Rhode Island,RI,2020-08-15,3.0,20335.0
16446,USA,Washington,WA,2020-08-15,3.0,66885.0
9164,USA,Montana,MT,2020-08-15,3.0,5659.0
14129,USA,South Dakota,SD,2020-08-15,2.0,10118.0
11150,USA,New Mexico,NM,2020-08-15,3.0,23302.0
5192,USA,Illinois,IL,2020-08-15,2.0,205851.0
6185,USA,Kentucky,KY,2020-08-15,3.0,38930.0
13799,USA,South Carolina,SC,2020-08-16,3.0,106497.0
15123,USA,Utah,UT,2020-08-16,3.0,46652.0
1552,USA,Arizona,AZ,2020-08-16,3.0,193537.0
11813,USA,New York,NY,2020-08-16,3.0,425508.0
4862,USA,Idaho,ID,2020-08-16,2.0,27656.0
1221,USA,Arkansas,AR,2020-08-16,3.0,52665.0
8172,USA,Minnesota,MN,2020-08-16,2.0,65152.0
13137,USA,Pennsylvania,PA,2020-08-16,4.0,129070.0
9827,USA,North Dakota,ND,2020-08-16,1.0,8587.0
15785,USA,Virgin Islands,VI,2020-08-16,0.0,741.0
12806,USA,Oregon,OR,2020-08-16,3.0,23262.0
5855,USA,Kansas,KS,2020-08-16,3.0,33885.0
9165,USA,Montana,MT,2020-08-16,3.0,5750.0
2876,USA,Washington DC,DC,2020-08-16,3.0,13220.0
5524,USA,Indiana,IN,2020-08-16,3.0,80415.0
8834,USA,Mississippi,MS,2020-08-16,3.0,72136.0
10489,USA,New Hampshire,NH,2020-08-16,2.0,6988.0
2545,USA,Connecticut,CT,2020-08-16,3.0,50897.0
9496,USA,North Carolina,NC,2020-08-16,4.0,148906.0
10158,USA,Nebraska,NE,2020-08-16,2.0,30372.0
14130,USA,South Dakota,SD,2020-08-16,2.0,10274.0
17109,USA,West Virginia,WV,2020-08-16,2.0,8567.0
2214,USA,Colorado,CO,2020-08-16,2.0,53176.0
6186,USA,Kentucky,KY,2020-08-16,3.0,38930.0
14461,USA,Tennessee,TN,2020-08-16,3.0,133708.0
16447,USA,Washington,WA,2020-08-16,3.0,67461.0
6848,USA,Massachusetts,MA,2020-08-16,3.0,116179.0
3869,USA,Georgia,GA,2020-08-16,0.0,237030.0
7179,USA,Maryland,MD,2020-08-16,3.0,100212.0
16116,USA,Vermont,VT,2020-08-16,3.0,1515.0
11482,USA,Nevada,NV,2020-08-16,3.0,61305.0
5193,USA,Illinois,IL,2020-08-16,2.0,207412.0
1883,USA,California,CA,2020-08-16,3.0,623873.0
12475,USA,Oklahoma,OK,2020-08-16,3.0,48342.0
3538,USA,Florida,FL,2020-08-16,3.0,573416.0
17440,USA,Wyoming,WY,2020-08-16,2.0,3286.0
6517,USA,Louisiana,LA,2020-08-16,3.0,137918.0
559,USA,Alaska,AK,2020-08-16,3.0,5107.0
7841,USA,Michigan,MI,2020-08-16,3.0,102259.0
14792,USA,Texas,TX,2020-08-16,3.0,557778.0
7510,USA,Maine,ME,2020-08-16,2.0,4168.0
4200,USA,Hawaii,HI,2020-08-16,3.0,5042.0
890,USA,Alabama,AL,2020-08-16,3.0,107667.0
12144,USA,Ohio,OH,2020-08-16,3.0,108287.0
15454,USA,Virginia,VA,2020-08-16,1.0,106687.0
16778,USA,Wisconsin,WI,2020-08-16,3.0,65741.0
4531,USA,Iowa,IA,2020-08-16,3.0,52447.0
13468,USA,Rhode Island,RI,2020-08-16,3.0,20335.0
11151,USA,New Mexico,NM,2020-08-16,3.0,23408.0
10820,USA,New Jersey,NJ,2020-08-16,3.0,187455.0
3207,USA,Delaware,DE,2020-08-16,3.0,16451.0
8503,USA,Missouri,MO,2020-08-16,3.0,68196.0
891,USA,Alabama,AL,2020-08-17,3.0,109092.0
2215,USA,Colorado,CO,2020-08-17,2.0,53370.0
15455,USA,Virginia,VA,2020-08-17,1.0,107421.0
17110,USA,West Virginia,WV,2020-08-17,2.0,8641.0
1884,USA,California,CA,2020-08-17,3.0,629415.0
10159,USA,Nebraska,NE,2020-08-17,2.0,30563.0
14131,USA,South Dakota,SD,2020-08-17,2.0,10360.0
13469,USA,Rhode Island,RI,2020-08-17,3.0,20572.0
12476,USA,Oklahoma,OK,2020-08-17,3.0,48711.0
6518,USA,Louisiana,LA,2020-08-17,3.0,138485.0
6849,USA,Massachusetts,MA,2020-08-17,3.0,116561.0
2877,USA,Washington DC,DC,2020-08-17,3.0,13273.0
13800,USA,South Carolina,SC,2020-08-17,3.0,106953.0
12145,USA,Ohio,OH,2020-08-17,3.0,109062.0
4863,USA,Idaho,ID,2020-08-17,2.0,27937.0
11152,USA,New Mexico,NM,2020-08-17,3.0,23500.0
16448,USA,Washington,WA,2020-08-17,3.0,67721.0
9166,USA,Montana,MT,2020-08-17,3.0,5792.0
3208,USA,Delaware,DE,2020-08-17,3.0,16536.0
7842,USA,Michigan,MI,2020-08-17,3.0,102749.0
6187,USA,Kentucky,KY,2020-08-17,3.0,39691.0
11814,USA,New York,NY,2020-08-17,3.0,425916.0
9497,USA,North Carolina,NC,2020-08-17,4.0,150163.0
11483,USA,Nevada,NV,2020-08-17,3.0,61967.0
4532,USA,Iowa,IA,2020-08-17,3.0,52829.0
9828,USA,North Dakota,ND,2020-08-17,1.0,8647.0
15786,USA,Virgin Islands,VI,2020-08-17,0.0,760.0
14793,USA,Texas,TX,2020-08-17,3.0,563500.0
8504,USA,Missouri,MO,2020-08-17,3.0,69225.0
8173,USA,Minnesota,MN,2020-08-17,2.0,65716.0
16779,USA,Wisconsin,WI,2020-08-17,3.0,66196.0
1222,USA,Arkansas,AR,2020-08-17,3.0,53077.0
16117,USA,Vermont,VT,2020-08-17,3.0,1527.0
7180,USA,Maryland,MD,2020-08-17,3.0,100715.0
12807,USA,Oregon,OR,2020-08-17,3.0,23451.0
4201,USA,Hawaii,HI,2020-08-17,3.0,5215.0
10821,USA,New Jersey,NJ,2020-08-17,3.0,187767.0
1553,USA,Arizona,AZ,2020-08-17,3.0,194005.0
13138,USA,Pennsylvania,PA,2020-08-17,4.0,129647.0
14462,USA,Tennessee,TN,2020-08-17,3.0,134744.0
2546,USA,Connecticut,CT,2020-08-17,3.0,51267.0
5194,USA,Illinois,IL,2020-08-17,2.0,209185.0
10490,USA,New Hampshire,NH,2020-08-17,2.0,7004.0
8835,USA,Mississippi,MS,2020-08-17,3.0,72412.0
3539,USA,Florida,FL,2020-08-17,3.0,576094.0
17441,USA,Wyoming,WY,2020-08-17,2.0,3331.0
3870,USA,Georgia,GA,2020-08-17,2.0,238861.0
5525,USA,Indiana,IN,2020-08-17,3.0,81006.0
560,USA,Alaska,AK,2020-08-17,3.0,5157.0
7511,USA,Maine,ME,2020-08-17,2.0,4197.0
15124,USA,Utah,UT,2020-08-17,3.0,46894.0
5856,USA,Kansas,KS,2020-08-17,3.0,34614.0
14463,USA,Tennessee,TN,2020-08-18,3.0,135770.0
12477,USA,Oklahoma,OK,2020-08-18,3.0,49312.0
12808,USA,Oregon,OR,2020-08-18,3.0,23676.0
13801,USA,South Carolina,SC,2020-08-18,3.0,107672.0
13139,USA,Pennsylvania,PA,2020-08-18,4.0,130247.0
